reason_code_id,code,description,service_name,service_internal_name,service_id
11505,"44,45",Retail,Middesk,Middesk,641
11511,4451,Grocery and Convenience Retailers,Middesk,Middesk,641
12069,445110,Supermarkets and Other Grocery (except Convenience) Stores,Middesk,Middesk,641
12068,445120,Convenience Stores,Middesk,Middesk,641
12130,445131,Convenience Retailers,Middesk,Middesk,641
11512,4452,Specialty Food Retailers,Middesk,Middesk,641
12132,445230,Fruit and Vegetable Retailers,Middesk,Middesk,641
12136,445240,Meat Retailers,Middesk,Middesk,641
12129,445291,Baked Goods Retailers,Middesk,Middesk,641
12134,445292,Confectionery and Nut Retailers,Middesk,Middesk,641
12131,445298,All Other Specialty Food Retailers,Middesk,Middesk,641
11513,4453,"Beer, Wine, and Liquor Retailers",Middesk,Middesk,641
12067,445310,"Beer, Wine, and Liquor Stores",Middesk,Middesk,641
12135,445320,"Beer, Wine, and Liquor Retailers",Middesk,Middesk,641
12617,4457,Boat Rentals and Leases (MCC),Middesk,Middesk,641
12066,446110,Pharmacies and Drug Stores,Middesk,Middesk,641
12065,446130,Optical Goods Stores,Middesk,Middesk,641
12754,4468,"Marinas, Service and Supplies (MCC)",Middesk,Middesk,641
12064,447110,Gasoline Stations with Convenience Stores,Middesk,Middesk,641
12063,447190,Other Gasoline Stations,Middesk,Middesk,641
12062,448210,Shoe Stores,Middesk,Middesk,641
12061,448310,Jewelry Stores,Middesk,Middesk,641
11514,4491,Furniture and Home Furnishings Retailers,Middesk,Middesk,641
11515,4492,Electronics and Appliance Retailers,Middesk,Middesk,641
12590,4511,"Airlines, Air Carriers (MCC)",Middesk,Middesk,641
12060,451110,Sporting Goods Stores,Middesk,Middesk,641
12059,452319,All Other General Merchandise Stores,Middesk,Middesk,641
12058,453310,Used Merchandise Stores,Middesk,Middesk,641
12057,453920,Art Dealers,Middesk,Middesk,641
12056,453991,Tobacco Stores,Middesk,Middesk,641
12055,454110,Electronic Shopping and Mail-Order Houses,Middesk,Middesk,641
12054,454210,Vending Machine Operators,Middesk,Middesk,641
12053,454390,Other Direct Selling Establishments,Middesk,Middesk,641
11516,4551,Department Stores,Middesk,Middesk,641
11517,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",Middesk,Middesk,641
11518,4561,Health and Personal Care Retailers,Middesk,Middesk,641
11519,4571,Gasoline Stations,Middesk,Middesk,641
11520,4572,Fuel Dealers,Middesk,Middesk,641
11521,4581,Clothing and Clothing Accessories Retailers,Middesk,Middesk,641
12139,458110,Clothing and Clothing Accessories Retailers,Middesk,Middesk,641
11522,4582,Shoe Retailers (MCC),Middesk,Middesk,641
12591,4582,"Airports, Flying Fields (MCC)",Middesk,Middesk,641
11523,4583,"Jewelry, Luggage, and Leather Goods Retailers",Middesk,Middesk,641
11524,4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",Middesk,Middesk,641
11525,4592,Book Retailers and News Dealers,Middesk,Middesk,641
12138,459210,Book Retailers and News Dealers,Middesk,Middesk,641
11526,4593,Florists,Middesk,Middesk,641
12141,459310,Florists,Middesk,Middesk,641
11527,4594,"Office Supplies, Stationery, and Gift Retailers",Middesk,Middesk,641
12133,459420,"Gift, Novelty, and Souvenir Retailers",Middesk,Middesk,641
11528,4595,Used Merchandise Retailers,Middesk,Middesk,641
11529,4599,Other Miscellaneous Retailers,Middesk,Middesk,641
12140,459910,Pet and Pet Supplies Retailers,Middesk,Middesk,641
12857,4722,"Travel Agencies, Tour Operators (MCC)",Middesk,Middesk,641
12839,4723,TUI Travel - Germany (MCC),Middesk,Middesk,641
12852,4784,Tolls/Bridge Fees (MCC),Middesk,Middesk,641
12856,4789,Transportation Services (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
11531,4811,Scheduled Air Transportation,Middesk,Middesk,641
12052,481112,Scheduled Freight Air Transportation,Middesk,Middesk,641
11532,4812,Nonscheduled Air Transportation (MCC),Middesk,Middesk,641
12844,4812,Telecommunication Equipment and Telephone Sales (MCC),Middesk,Middesk,641
12845,4814,Telecommunication Services (MCC),Middesk,Middesk,641
12649,4816,Computer Network Services (MCC),Middesk,Middesk,641
11533,4821,Rail Transportation (MCC),Middesk,Middesk,641
12846,4821,Telegraph Services (MCC),Middesk,Middesk,641
12876,4829,"Wires, Money Orders (MCC)",Middesk,Middesk,641
11534,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",Middesk,Middesk,641
11535,4832,Inland Water Transportation,Middesk,Middesk,641
11536,4841,General Freight Trucking,Middesk,Middesk,641
11537,4842,Specialized Freight Trucking,Middesk,Middesk,641
11530,"48,49",Transportation and Warehousing,Middesk,Middesk,641
11538,4851,Urban Transit Systems,Middesk,Middesk,641
11539,4852,Interurban and Rural Bus Transportation,Middesk,Middesk,641
11540,4853,Taxi and Limousine Service,Middesk,Middesk,641
11541,4854,School and Employee Bus Transportation,Middesk,Middesk,641
11542,4855,Charter Bus Industry,Middesk,Middesk,641
11543,4859,Other Transit and Ground Passenger Transportation,Middesk,Middesk,641
12051,485999,All Other Transit and Ground Passenger Transportation,Middesk,Middesk,641
11544,4861,Pipeline Transportation of Crude Oil,Middesk,Middesk,641
11545,4862,Pipeline Transportation of Natural Gas,Middesk,Middesk,641
11546,4869,Other Pipeline Transportation,Middesk,Middesk,641
11547,4871,"Scenic and Sightseeing Transportation, Land",Middesk,Middesk,641
11548,4872,"Scenic and Sightseeing Transportation, Water",Middesk,Middesk,641
11549,4879,"Scenic and Sightseeing Transportation, Other",Middesk,Middesk,641
11550,4881,Support Activities for Air Transportation,Middesk,Middesk,641
11551,4882,Support Activities for Rail Transportation,Middesk,Middesk,641
11552,4883,Support Activities for Water Transportation,Middesk,Middesk,641
11553,4884,Support Activities for Road Transportation,Middesk,Middesk,641
11554,4885,Freight Transportation Arrangement,Middesk,Middesk,641
12050,488510,Freight Transportation Arrangement,Middesk,Middesk,641
11555,4889,Other Support Activities for Transportation,Middesk,Middesk,641
12049,488999,All Other Support Activities for Transportation,Middesk,Middesk,641
12624,4899,"Cable, Satellite, and Other Pay Television and Radio (MCC)",Middesk,Middesk,641
12865,4900,Utilities (MCC),Middesk,Middesk,641
11556,4911,Postal Service,Middesk,Middesk,641
11557,4921,Couriers and Express Delivery Services,Middesk,Middesk,641
11558,4922,Local Messengers and Local Delivery,Middesk,Middesk,641
11559,4931,Warehousing and Storage,Middesk,Middesk,641
12780,5013,Motor Vehicle Supplies and New Parts (MCC),Middesk,Middesk,641
12790,5021,Office and Commercial Furniture (MCC),Middesk,Middesk,641
12655,5039,Construction Materials (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
12804,5044,"Photographic, Photocopy, Microfilm Equipment, and Supplies (MCC)",Middesk,Middesk,641
12653,5045,"Computers, Peripherals, and Software (MCC)",Middesk,Middesk,641
12645,5046,Commercial Equipment (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
12760,5047,"Medical, Dental, Ophthalmic, and Hospital Equipment and Supplies (MCC)",Middesk,Middesk,641
12764,5051,Metal Service Centers (MCC),Middesk,Middesk,641
12697,5065,Electrical Parts and Equipment (MCC),Middesk,Middesk,641
12732,5072,"Hardware, Equipment, and Supplies (MCC)",Middesk,Middesk,641
12807,5074,"Plumbing, Heating Equipment, and Supplies (MCC)",Middesk,Middesk,641
12741,5085,Industrial Supplies (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
12810,5094,"Precious Stones and Metals, Watches and Jewelry (MCC)",Middesk,Middesk,641
12691,5099,Durable Goods (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
11560,51,Information,Middesk,Middesk,641
