reason_code_id,code,description,service_name,service_internal_name,service_id
5157,ficoscore8-012,LENGTH OF TIME REVOLVING ACCOUNTS HAVE BEEN ESTABLISHED,TransUnion Credit,TransUnionCredit,706
5158,ficoscore8-013,TIME SINCE DELINQUENCY IS TOO RECENT OR UNKNOWN,TransUnion Credit,TransUnionCredit,706
5159,ficoscore8-014,LENGTH OF TIME ACCOUNTS HAVE BEEN ESTABLISHED,TransUnion Credit,TransUnionCredit,706
5160,ficoscore8-015,LACK OF RECENT BANK REVOLVING INFORMATION,TransUnion Credit,TransUnionCredit,706
5161,ficoscore8-016,LACK OF RECENT REVOLVING ACCOUNT INFORMATION,TransUnion Credit,TransUnionCredit,706
5162,ficoscore8-017,NO RECENT NON-MORTGAGE BALANCE INFORMATION,TransUnion Credit,TransUnionCredit,706
5163,ficoscore8-018,NUMBER OF ACCOUNTS WITH DELINQUENCY,TransUnion Credit,TransUnionCredit,706
5164,ficoscore8-019,DATE OF LAST INQUIRY TOO RECENT,TransUnion Credit,TransUnionCredit,706
5165,ficoscore8-020,LENGTH OF TIME SINCE DEROGATORY PUBLIC RECORD OR COLLECTION IS TOO SHORT,TransUnion Credit,TransUnionCredit,706
5166,ficoscore8-021,AMOUNT PAST DUE ON ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5167,ficoscore8-022,"SERIOUS DELINQUENCY, DEROGATORY PUBLIC RECORD, OR COLLECTION FILED",TransUnion Credit,TransUnionCredit,706
5168,ficoscore8-024,NO RECENT REVOLVING BALANCES,TransUnion Credit,TransUnionCredit,706
5169,ficoscore8-026,NUMBER OF BANK REVOLVING OR OTHER REVOLVING ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5170,ficoscore8-027,TOO FEW ACCOUNTS CURRENTLY PAID AS AGREED,TransUnion Credit,TransUnionCredit,706
5171,ficoscore8-028,NUMBER OF ESTABLISHED ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5172,ficoscore8-029,NO RECENT BANKCARD BALANCES,TransUnion Credit,TransUnionCredit,706
5173,ficoscore8-030,TIME SINCE MOST RECENT ACCOUNT OPENING IS TOO SHORT,TransUnion Credit,TransUnionCredit,706
5174,ficoscore8-031,AMOUNT OWED ON DELINQUENT ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5175,ficoscore8-036,PAYMENTS DUE ON ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5176,ficoscore8-038,"SERIOUS DELINQUENCY, AND PUBLIC RECORD OR COLLECTION FILED",TransUnion Credit,TransUnionCredit,706
5177,ficoscore8-039,SERIOUS DELINQUENCY,TransUnion Credit,TransUnionCredit,706
5178,ficoscore8-040,DEROGATORY PUBLIC RECORD OR COLLECTION FILED,TransUnion Credit,TransUnionCredit,706
5179,ficoscore8-041,NO RECENT RETAIL BALANCES,TransUnion Credit,TransUnionCredit,706
5180,ficoscore8-042,LENGTH OF TIME SINCE MOST RECENT CONSUMER FINANCE COMPANY ACCOUNTS ESTABLISHED,TransUnion Credit,TransUnionCredit,706
5181,ficoscore8-050,LACK OF RECENT RETAIL ACCOUNT INFORMATION,TransUnion Credit,TransUnionCredit,706
5182,ficoscore8-056,AMOUNT OWED ON RETAIL ACCOUNTS,TransUnion Credit,TransUnionCredit,706
5183,ficoscore8-097,LACK OF RECENT AUTO LOAN INFORMATION,TransUnion Credit,TransUnionCredit,706
